"gov","minoria","pmdb","psd","psdb","pt","TIPO","pps","pr","prp","resultado"
"Não","Sim","Sim","Liberado","Sim","Sim","PL","Não","Não","Não",231.976285393751
"Sim","Não","Sim","Liberado","Sim","Sim","PL","Não","Não","Não",214.664840175663
"Não","Não","Sim","Liberado","Sim","Sim","PL","Não","Não","Não",210.892271315016
"Sim","Liberado","Sim","Liberado","Sim","Sim","PL","Não","Não","Não",220.146991266111
"Não","Liberado","Sim","Liberado","Sim","Sim","PL","Não","Não","Não",218.418090915929
"Sim","Sim","Não","Liberado","Sim","Sim","PL","Não","Não","Não",194.013067629107
"Não","Sim","Não","Liberado","Sim","Sim","PL","Não","Não","Não",190.277023219128
"Sim","Não","Não","Liberado","Sim","Sim","PL","Não","Não","Não",167.056953023245
"Não","Não","Não","Liberado","Sim","Sim","PL","Não","Não","Não",165.037926707657
"Sim","Liberado","Não","Liberado","Sim","Sim","PL","Não","Não","Não",178.796930697503
"Não","Liberado","Não","Liberado","Sim","Sim","PL","Não","Não","Não",177.403624262992
"Sim","Sim","Liberado","Liberado","Sim","Sim","PL","Não","Não","Não",217.960236496755
"Não","Sim","Liberado","Liberado","Sim","Sim","PL","Não","Não","Não",212.783037346518
"Sim","Não","Liberado","Liberado","Sim","Sim","PL","Não","Não","Não",192.005660351358
"Não","Não","Liberado","Liberado","Sim","Sim","PL","Não","Não","Não",191.278705683976
"Sim","Liberado","Liberado","Liberado","Sim","Sim","PL","Não","Não","Não",199.910636799065
"Não","Liberado","Liberado","Liberado","Sim","Sim","PL","Não","Não","Não",201.954710999175
"Sim","Sim","Sim","Sim","Não","Sim","PL","Não","Não","Não",247.227856164505
"Não","Sim","Sim","Sim","Não","Sim","PL","Não","Não","Não",234.5227714547
"Sim","Não","Sim","Sim","Não","Sim","PL","Não","Não","Não",218.80877503237
"Não","Não","Sim","Sim","Não","Sim","PL","Não","Não","Não",212.436085713718
"Sim","Liberado","Sim","Sim","Não","Sim","PL","Não","Não","Não",221.220845996315
"Não","Liberado","Sim","Sim","Não","Sim","PL","Não","Não","Não",216.617086853203
"Sim","Sim","Não","Sim","Não","Sim","PL","Não","Não","Não",191.948365353049
"Não","Sim","Não","Sim","Não","Sim","PL","Não","Não","Não",180.126705515555
"Sim","Não","Não","Sim","Não","Sim","PL","Não","Não","Não",164.867200810537
"Não","Não","Não","Sim","Não","Sim","PL","Não","Não","Não",155.920165580332
"Sim","Liberado","Não","Sim","Não","Sim","PL","Não","Não","Não",175.481265565756
"Não","Liberado","Não","Sim","Não","Sim","PL","Não","Não","Não",165.242037905678
"Sim","Sim","Liberado","Sim","Não","Sim","PL","Não","Não","Não",219.250400055993
"Não","Sim","Liberado","Sim","Não","Sim","PL","Não","Não","Não",207.971164080786
"Sim","Não","Liberado","Sim","Não","Sim","PL","Não","Não","Não",194.246230798992
"Não","Não","Liberado","Sim","Não","Sim","PL","Não","Não","Não",187.803283460976
"Sim","Liberado","Liberado","Sim","Não","Sim","PL","Não","Não","Não",200.457774520123
"Não","Liberado","Liberado","Sim","Não","Sim","PL","Não","Não","Não",194.962336978743
"Sim","Sim","Sim","Não","Não","Sim","PL","Não","Não","Não",212.540356363597
"Não","Sim","Sim","Não","Não","Sim","PL","Não","Não","Não",193.73137107004
"Sim","Não","Sim","Não","Não","Sim","PL","Não","Não","Não",185.890113403414
"Não","Não","Sim","Não","Não","Sim","PL","Não","Não","Não",173.375692020365
"Sim","Liberado","Sim","Não","Não","Sim","PL","Não","Não","Não",191.351669623703
"Não","Liberado","Sim","Não","Não","Sim","PL","Não","Não","Não",178.731293813645
"Sim","Sim","Não","Não","Não","Sim","PL","Não","Não","Não",149.905275562903
"Não","Sim","Não","Não","Não","Sim","PL","Não","Não","Não",131.730099548567
"Sim","Não","Não","Não","Não","Sim","PL","Não","Não","Não",120.593821284271
"Não","Não","Não","Não","Não","Sim","PL","Não","Não","Não",105.531884535463
"Sim","Liberado","Não","Não","Não","Sim","PL","Não","Não","Não",132.674275541126
"Não","Liberado","Não","Não","Não","Sim","PL","Não","Não","Não",113.802618594458
"Sim","Sim","Liberado","Não","Não","Sim","PL","Não","Não","Não",183.628755852789
"Não","Sim","Liberado","Não","Não","Sim","PL","Não","Não","Não",167.225318852337
"Sim","Não","Liberado","Não","Não","Sim","PL","Não","Não","Não",157.032772537677
"Não","Não","Liberado","Não","Não","Sim","PL","Não","Não","Não",145.387297724009
"Sim","Liberado","Liberado","Não","Não","Sim","PL","Não","Não","Não",165.738066594517
"Não","Liberado","Liberado","Não","Não","Sim","PL","Não","Não","Não",153.457680569405
"Sim","Sim","Sim","Liberado","Não","Sim","PL","Não","Não","Não",227.641126147574
"Não","Sim","Sim","Liberado","Não","Sim","PL","Não","Não","Não",215.04986331821
"Sim","Não","Sim","Liberado","Não","Sim","PL","Não","Não","Não",201.153791816887
"Não","Não","Sim","Liberado","Não","Sim","PL","Não","Não","Não",194.767626511477
"Sim","Liberado","Sim","Liberado","Não","Sim","PL","Não","Não","Não",205.19848815922
"Não","Liberado","Sim","Liberado","Não","Sim","PL","Não","Não","Não",200.181687444934
"Sim","Sim","Não","Liberado","Não","Sim","PL","Não","Não","Não",173.98883148499
"Não","Sim","Não","Liberado","Não","Sim","PL","Não","Não","Não",162.717553427761
"Sim","Não","Não","Liberado","Não","Sim","PL","Não","Não","Não",146.042694834666
"Não","Não","Não","Liberado","Não","Sim","PL","Não","Não","Não",137.50974831934
"Sim","Liberado","Não","Liberado","Não","Sim","PL","Não","Não","Não",157.538969877345
"Não","Liberado","Não","Liberado","Não","Sim","PL","Não","Não","Não",147.543561884527
"Sim","Sim","Liberado","Liberado","Não","Sim","PL","Não","Não","Não",203.667228273165
"Não","Sim","Liberado","Liberado","Não","Sim","PL","Não","Não","Não",193.080757285293
"Sim","Não","Liberado","Liberado","Não","Sim","PL","Não","Não","Não",178.06911095115
"Não","Não","Liberado","Liberado","Não","Sim","PL","Não","Não","Não",172.633742821181
"Sim","Liberado","Liberado","Liberado","Não","Sim","PL","Não","Não","Não",185.249278463367
"Não","Liberado","Liberado","Liberado","Não","Sim","PL","Não","Não","Não",180.482711688475
"Sim","Sim","Sim","Sim","Liberado","Sim","PL","Não","Não","Não",249.915256164505
"Não","Sim","Sim","Sim","Liberado","Sim","PL","Não","Não","Não",239.9881714547
"Sim","Não","Sim","Sim","Liberado","Sim","PL","Não","Não","Não",221.537043815439
"Não","Não","Sim","Sim","Liberado","Sim","PL","Não","Não","Não",217.728654496786
"Sim","Liberado","Sim","Sim","Liberado","Sim","PL","Não","Não","Não",223.979114779384
"Não","Liberado","Sim","Sim","Liberado","Sim","PL","Não","Não","Não",222.438188969605
"Sim","Sim","Não","Sim","Liberado","Sim","PL","Não","Não","Não",196.183068383352
"Não","Sim","Não","Sim","Liberado","Sim","PL","Não","Não","Não",187.650368878107
"Sim","Não","Não","Sim","Liberado","Sim","PL","Não","Não","Não",171.090170507507
"Não","Não","Não","Sim","Liberado","Sim","PL","Não","Não","Não",164.645462276217
"Sim","Liberado","Não","Sim","Liberado","Sim","PL","Não","Não","Não",180.615901929392
"Não","Liberado","Não","Sim","Liberado","Sim","PL","Não","Não","Não",173.978201268229
"Sim","Sim","Liberado","Sim","Liberado","Sim","PL","Não","Não","Não",222.870336419629
"Não","Sim","Liberado","Sim","Liberado","Sim","PL","Não","Não","Não",214.432194616917
"Sim","Não","Liberado","Sim","Liberado","Sim","PL","Não","Não","Não",198.454876686438
"Não","Não","Liberado","Sim","Liberado","Sim","PL","Não","Não","Não",194.270190187582
"Sim","Liberado","Liberado","Sim","Liberado","Sim","PL","Não","Não","Não",204.226487074236
"Não","Liberado","Liberado","Sim","Liberado","Sim","PL","Não","Não","Não",202.196510372016
"Sim","Sim","Sim","Não","Liberado","Sim","PL","Não","Não","Não",214.957162994421
"Não","Sim","Sim","Não","Liberado","Sim","PL","Não","Não","Não",199.740048637684
"Sim","Não","Sim","Não","Liberado","Sim","PL","Não","Não","Não",189.505636700906
"Não","Não","Sim","Não","Liberado","Sim","PL","Não","Não","Não",180.332562725264
"Sim","Liberado","Sim","Não","Liberado","Sim","PL","Não","Não","Não",194.230026254527
"Não","Liberado","Sim","Não","Liberado","Sim","PL","Não","Não","Não",185.488854714622
"Sim","Sim","Não","Não","Liberado","Sim","PL","Não","Não","Não",156.190988937106
"Não","Sim","Não","Não","Liberado","Sim","PL","Não","Não","Não",141.886977557276
"Sim","Não","Não","Não","Liberado","Sim","PL","Não","Não","Não",129.554039420379
"Não","Não","Não","Não","Liberado","Sim","PL","Não","Não","Não",117.868057304516
"Sim","Liberado","Não","Não","Liberado","Sim","PL","Não","Não","Não",140.469122248661
"Não","Liberado","Não","Não","Liberado","Sim","PL","Não","Não","Não",125.858696603167
"Sim","Sim","Liberado","Não","Liberado","Sim","PL","Não","Não","Não",187.728615292873
"Não","Sim","Liberado","Não","Liberado","Sim","PL","Não","Não","Não",174.519943401735
"Sim","Não","Liberado","Não","Liberado","Sim","PL","Não","Não","Não",162.794881977762
"Não","Não","Liberado","Não","Liberado","Sim","PL","Não","Não","Não",154.060715410661
"Sim","Liberado","Liberado","Não","Liberado","Sim","PL","Não","Não","Não",170.427576034601
"Não","Liberado","Liberado","Não","Liberado","Sim","PL","Não","Não","Não",162.104821785469
"Sim","Sim","Sim","Liberado","Liberado","Sim","PL","Não","Não","Não",230.249326147574
"Não","Sim","Sim","Liberado","Liberado","Sim","PL","Não","Não","Não",220.93235331821
"Sim","Não","Sim","Liberado","Liberado","Sim","PL","Não","Não","Não",204.374291816887
"Não","Não","Sim","Liberado","Liberado","Sim","PL","Não","Não","Não",201.014716511477
"Sim","Liberado","Sim","Liberado","Liberado","Sim","PL","Não","Não","Não",207.978154825886
"Não","Liberado","Sim","Liberado","Liberado","Sim","PL","Não","Não","Não",206.384477444934
"Sim","Sim","Não","Liberado","Liberado","Sim","PL","Não","Não","Não",179.612467848626
"Não","Sim","Não","Liberado","Liberado","Sim","PL","Não","Não","Não",172.505595679201
"Sim","Não","Não","Liberado","Liberado","Sim","PL","Não","Não","Não",153.935531198302
"Não","Não","Não","Liberado","Liberado","Sim","PL","Não","Não","Não",148.837023904114
"Sim","Liberado","Não","Liberado","Liberado","Sim","PL","Não","Não","Não",164.206806240981
"Não","Liberado","Não","Liberado","Liberado","Sim","PL","Não","Não","Não",158.716370802634
"Sim","Sim","Liberado","Liberado","Liberado","Sim","PL","Não","Não","Não",207.932597970134
"Não","Sim","Liberado","Liberado","Liberado","Sim","PL","Não","Não","Não",200.587511154757
"Sim","Não","Liberado","Liberado","Liberado","Sim","PL","Não","Não","Não",183.328047314786
"Não","Não","Liberado","Liberado","Liberado","Sim","PL","Não","Não","Não",180.517230023978
"Sim","Liberado","Liberado","Liberado","Liberado","Sim","PL","Não","Não","Não",189.695948160336
"Não","Liberado","Liberado","Liberado","Liberado","Sim","PL","Não","Não","Não",188.795132224605
"Sim","Sim","Sim","Sim","Sim","Não","PL","Não","Não","Não",253.198157531338
"Não","Sim","Sim","Sim","Sim","Não","PL","Não","Não","Não",240.862342755066
"Sim","Não","Sim","Sim","Sim","Não","PL","Não","Não","Não",231.845769228206
"Não","Não","Sim","Sim","Sim","Não","PL","Não","Não","Não",223.909714842136
"Sim","Liberado","Sim","Sim","Sim","Não","PL","Não","Não","Não",236.560185218488
"Não","Liberado","Sim","Sim","Sim","Não","PL","Não","Não","Não",230.866473144944
"Sim","Sim","Não","Sim","Sim","Não","PL","Não","Não","Não",203.682862246345
"Não","Sim","Não","Sim","Sim","Não","PL","Não","Não","Não",196.283601351668
"Sim","Não","Não","Sim","Sim","Não","PL","Não","Não","Não",180.46527108489
"Não","Não","Não","Sim","Sim","Não","PL","Não","Não","Não",173.733617461348
"Sim","Liberado","Não","Sim","Sim","Não","PL","Não","Não","Não",191.734895197814
"Não","Liberado","Não","Sim","Sim","Não","PL","Não","Não","Não",185.965915560439
"Sim","Sim","Liberado","Sim","Sim","Não","PL","Não","Não","Não",225.856442498523
"Não","Sim","Liberado","Sim","Sim","Não","PL","Não","Não","Não",217.274296181771
"Sim","Não","Liberado","Sim","Sim","Não","PL","Não","Não","Não",205.278484422255
"Não","Não","Liberado","Sim","Sim","Não","PL","Não","Não","Não",199.850533526624
"Sim","Liberado","Liberado","Sim","Sim","Não","PL","Não","Não","Não",213.762598833769
"Não","Liberado","Liberado","Sim","Sim","Não","PL","Não","Não","Não",211.177312728903
"Sim","Sim","Sim","Não","Sim","Não","PL","Não","Não","Não",215.792983804981
"Não","Sim","Sim","Não","Sim","Não","PL","Não","Não","Não",201.637517174424
"Sim","Não","Sim","Não","Sim","Não","PL","Não","Não","Não",190.491366855878
"Não","Não","Sim","Não","Sim","Não","PL","Não","Não","Não",180.97483197949
"Sim","Liberado","Sim","Não","Sim","Não","PL","Não","Não","Não",200.428611556339
"Não","Liberado","Sim","Não","Sim","Não","PL","Não","Não","Não",192.445048500832
"Sim","Sim","Não","Não","Sim","Não","PL","Não","Não","Não",163.223203091676
"Não","Sim","Não","Não","Sim","Não","PL","Não","Não","Não",153.395372872489
"Sim","Não","Não","Não","Sim","Não","PL","Não","Não","Não",132.048824427369
"Não","Não","Não","Não","Sim","Não","PL","Não","Não","Não",122.051967430655
"Sim","Liberado","Não","Não","Sim","Não","PL","Não","Não","Não",148.317446723156
"Não","Liberado","Não","Não","Sim","Não","PL","Não","Não","Não",137.798399042938
"Sim","Sim","Liberado","Não","Sim","Não","PL","Não","Não","Não",192.434960604324
"Não","Sim","Liberado","Não","Sim","Não","PL","Não","Não","Não",182.2800467777
"Sim","Não","Liberado","Não","Sim","Não","PL","Não","Não","Não",165.132384295969
"Não","Não","Liberado","Não","Sim","Não","PL","Não","Não","Não",157.843303530092
"Sim","Liberado","Liberado","Não","Sim","Não","PL","Não","Não","Não",178.771092497028
"Não","Liberado","Liberado","Não","Sim","Não","PL","Não","Não","Não",173.440245815216
"Sim","Sim","Sim","Liberado","Sim","Não","PL","Não","Não","Não",231.075696068367
"Não","Sim","Sim","Liberado","Sim","Não","PL","Não","Não","Não",222.296013198871
"Sim","Não","Sim","Liberado","Sim","Não","PL","Não","Não","Não",208.698081209418
"Não","Não","Sim","Liberado","Sim","Não","PL","Não","Não","Não",204.268924674973
"Sim","Liberado","Sim","Liberado","Sim","Não","PL","Não","Não","Não",215.510261624164
"Não","Liberado","Sim","Liberado","Sim","Não","PL","Não","Não","Não",213.319687236549
"Sim","Sim","Não","Liberado","Sim","Não","PL","Não","Não","Não",188.621152865951
"Não","Sim","Não","Liberado","Sim","Não","PL","Não","Não","Não",185.49360228714
"Sim","Não","Não","Liberado","Sim","Não","PL","Não","Não","Não",161.653694921946
"Não","Não","Não","Liberado","Sim","Não","PL","Não","Não","Não",158.753776939691
"Sim","Liberado","Não","Liberado","Sim","Não","PL","Não","Não","Não",175.258658245659
"Não","Liberado","Não","Liberado","Sim","Não","PL","Não","Não","Não",173.576426811148
"Sim","Sim","Liberado","Liberado","Sim","Não","PL","Não","Não","Não",212.041127937755
"Não","Sim","Liberado","Liberado","Sim","Não","PL","Não","Não","Não",207.557761146825
"Sim","Não","Liberado","Liberado","Sim","Não","PL","Não","Não","Não",188.599484849388
"Não","Não","Liberado","Liberado","Sim","Não","PL","Não","Não","Não",187.29077942443
"Sim","Liberado","Liberado","Liberado","Sim","Não","PL","Não","Não","Não",198.772752574256
"Não","Liberado","Liberado","Liberado","Sim","Não","PL","Não","Não","Não",200.415951774366
"Sim","Sim","Sim","Sim","Não","Não","PL","Não","Não","Não",233.642542854885
"Não","Sim","Sim","Sim","Não","Não","PL","Não","Não","Não",218.783196531693
"Sim","Não","Sim","Sim","Não","Não","PL","Não","Não","Não",211.985929991569
"Não","Não","Sim","Sim","Não","Não","PL","Não","Não","Não",202.100844633956
"Sim","Liberado","Sim","Sim","Não","Não","PL","Não","Não","Não",215.802382020265
"Não","Liberado","Sim","Sim","Não","Não","PL","Não","Não","Não",207.546269262435
"Sim","Sim","Não","Sim","Não","Não","PL","Não","Não","Não",173.867417119173
"Não","Sim","Não","Sim","Não","Não","PL","Não","Não","Não",159.312300463499
"Sim","Não","Não","Sim","Não","Não","PL","Não","Não","Não",148.442957858817
"Não","Não","Não","Sim","Não","Não","PL","Não","Não","Não",135.401627931642
"Sim","Liberado","Não","Sim","Não","Não","PL","Não","Não","Não",159.285191172774
"Não","Liberado","Não","Sim","Não","Não","PL","Não","Não","Não",145.418745006202
"Sim","Sim","Liberado","Sim","Não","Não","PL","Não","Não","Não",203.989429689349
