"gov","minoria","pmdb","psd","psdb","pt","resultado","KIND"
"2","1","2","1","0","0","0.902",0
"0","1","2","1","0","0","0.818",0
"2","2","0","1","0","0","0.644",0
"0","2","0","1","0","0","0.552",0
"2","0","0","1","0","0","0.552",0
"0","0","0","1","0","0","0.428",0
"2","1","0","1","0","0","0.66",0
"0","1","0","1","0","0","0.496",0
"2","2","1","1","0","0","0.746",0
"0","2","1","1","0","0","0.686",0
"2","0","1","1","0","0","0.674",0
"0","0","1","1","0","0","0.57",0
"2","1","1","1","0","0","0.75",0
"0","1","1","1","0","0","0.644",0
"2","2","2","2","1","0","0.974",0
"0","2","2","2","1","0","0.948",0
"2","0","2","2","1","0","0.948",0
"0","0","2","2","1","0","0.872",0
"2","1","2","2","1","0","0.964",0
"0","1","2","2","1","0","0.918",0
"2","2","0","2","1","0","0.838",0
"0","2","0","2","1","0","0.784",0
"2","0","0","2","1","0","0.746",0
"0","0","0","2","1","0","0.638",0
"2","1","0","2","1","0","0.85",0
"0","1","0","2","1","0","0.724",0
"2","2","1","2","1","0","0.882",0
"0","2","1","2","1","0","0.848",0
"2","0","1","2","1","0","0.83",0
"0","0","1","2","1","0","0.736",0
"2","1","1","2","1","0","0.884",0
"0","1","1","2","1","0","0.804",0
"2","2","2","0","1","0","0.68",0
"0","2","2","0","1","0","0.504",0
"2","0","2","0","1","0","0.69",0
"0","0","2","0","1","0","0.496",0
"2","1","2","0","1","0","0.746",0
"0","1","2","0","1","0","0.566",0
"2","2","0","0","1","0","0.466",0
"0","2","0","0","1","0","0.3",0
"2","0","0","0","1","0","0.446",0
"0","0","0","0","1","0","0.262",0
"2","1","0","0","1","0","0.55",0
"0","1","0","0","1","0","0.326",0
"2","2","1","0","1","0","0.498",0
"0","2","1","0","1","0","0.338",0
"2","0","1","0","1","0","0.476",0
"0","0","1","0","1","0","0.298",0
"2","1","1","0","1","0","0.574",0
"0","1","1","0","1","0","0.374",0
"2","2","2","1","1","0","0.932",0
"0","2","2","1","1","0","0.882",0
"2","0","2","1","1","0","0.898",0
"0","0","2","1","1","0","0.81",0
"2","1","2","1","1","0","0.93",0
"0","1","2","1","1","0","0.854",0
"2","2","0","1","1","0","0.756",0
"0","2","0","1","1","0","0.642",0
"2","0","0","1","1","0","0.68",0
"0","0","0","1","1","0","0.528",0
"2","1","0","1","1","0","0.78",0
"0","1","0","1","1","0","0.586",0
"2","2","1","1","1","0","0.818",0
"0","2","1","1","1","0","0.75",0
"2","0","1","1","1","0","0.758",0
"0","0","1","1","1","0","0.644",0
"2","1","1","1","1","0","0.828",0
"0","1","1","1","1","0","0.71",0
"2","2","2","2","2","2","0.988274784975207",2
"0","2","2","2","2","2","0.939599260659224",2
"2","0","2","2","2","2","0.786025872341297",2
"0","0","2","2","2","2","0.494959815209478",2
"2","1","2","2","2","2","0.813006892961502",2
"0","1","2","2","2","2","0.798129598069766",2
"2","2","0","2","2","2","0.468481258678607",2
"0","2","0","2","2","2","0.445195208232941",2
"2","0","0","2","2","2","0.365938275425731",2
"0","0","0","2","2","2","0.341076782475977",2
"2","1","0","2","2","2","0.389057083361324",2
"0","1","0","2","2","2","0.385094161627981",2
"2","2","1","2","2","2","0.780337565824896",2
"0","2","1","2","2","2","0.756284670449052",2
"2","0","1","2","2","2","0.41411758424573",2
"0","0","1","2","2","2","0.403512214565567",2
"2","1","1","2","2","2","0.43463390635171",2
"0","1","1","2","2","2","0.443419213763957",2
"2","2","2","0","2","2","0.764753811137643",2
"0","2","2","0","2","2","0.475269135065382",2
"2","0","2","0","2","2","0.420395745756537",2
"0","0","2","0","2","2","0.386222483915806",2
"2","1","2","0","2","2","0.432123688005335",2
"0","1","2","0","2","2","0.407428595770454",2
"2","2","0","0","2","2","0.373266063816517",2
"0","2","0","0","2","2","0.350398588224106",2
"2","0","0","0","2","2","0.291709731431995",2
"0","0","0","0","2","2","0.266136673295707",2
"2","1","0","0","2","2","0.315126416637049",2
"0","1","0","0","2","2","0.298070947479076",2
"2","2","1","0","2","2","0.409948116604042",2
"0","2","1","0","2","2","0.393559081420564",2
"2","0","1","0","2","2","0.335101117405927",2
"0","0","1","0","2","2","0.31812162164372",2
"2","1","1","0","2","2","0.349178985974818",2
"0","1","1","0","2","2","0.342573989226198",2
"2","2","2","1","2","2","0.88857824757399",2
"0","2","2","1","2","2","0.851192290035216",2
"2","0","2","1","2","2","0.48978351999116",2
"0","0","2","1","2","2","0.461685342048939",2
"2","1","2","1","2","2","0.758978222437569",2
"0","1","2","1","2","2","0.494726899366421",2
"2","2","0","1","2","2","0.424731170787407",2
"0","2","0","1","2","2","0.425211284276439",2
"2","0","0","1","2","2","0.339111748512416",2
"0","0","0","1","2","2","0.333038555494392",2
"2","1","0","1","2","2","0.35868960150314",2
"0","1","0","1","2","2","0.37240024950326",2
"2","2","1","1","2","2","0.475497000291913",2
"0","2","1","1","2","2","0.476283885111721",2
"2","0","1","1","2","2","0.391785146285053",2
"0","0","1","1","2","2","0.390682512476399",2
"2","1","1","1","2","2","0.408237773891002",2
"0","1","1","1","2","2","0.424715856497635",2
"2","2","2","2","0","2","0.785369931398226",2
"0","2","2","2","0","2","0.482215992062004",2
"2","0","2","2","0","2","0.38907939702484",2
"0","0","2","2","0","2","0.357754409262579",2
"2","1","2","2","0","2","0.404033725332247",2
"0","1","2","2","0","2","0.391897896733682",2
"2","2","0","2","0","2","0.396808327961076",2
"0","2","0","2","0","2","0.333609722166601",2
"2","0","0","2","0","2","0.294640444081158",2
"0","0","0","2","0","2","0.226508990392368",2
"2","1","0","2","0","2","0.318466047624576",2
"0","1","0","2","0","2","0.269255251263554",2
"2","2","1","2","0","2","0.443096666696354",2
"0","2","1","2","0","2","0.393055267797139",2
"2","0","1","2","0","2","0.338130361228146",2
"0","0","1","2","0","2","0.293526452202581",2
"2","1","1","2","0","2","0.357152015729119",2
"0","1","1","2","0","2","0.331362932449106",2
"2","2","2","0","0","2","0.439826099852176",2
"0","2","2","0","0","2","0.392470663113872",2
"2","0","2","0","0","2","0.34982802914047",2
"0","0","2","0","0","2","0.306210392865758",2
"2","1","2","0","0","2","0.36146212815655",2
"0","1","2","0","0","2","0.32377564459289",2
"2","2","0","0","0","2","0.315872540934816",2
"0","2","0","0","0","2","0.258737309805653",2
"2","0","0","0","0","2","0.2332120540655",2
"0","0","0","0","0","2","0.172394511947415",2
"2","1","0","0","0","2","0.25647877389041",2
"0","1","0","0","0","2","0.197209666961522",2
"2","2","1","0","0","2","0.360404607266702",2
"0","2","1","0","0","2","0.313566894533067",2
"2","0","1","0","0","2","0.285560396913215",2
"0","0","1","0","0","2","0.238616919427836",2
"2","1","1","0","0","2","0.298264634145607",2
"0","1","1","0","0","2","0.256848051255515",2
"2","2","2","1","0","2","0.48706262748469",2
"0","2","2","1","0","2","0.452087313797406",2
"2","0","2","1","0","2","0.383987293435604",2
"0","0","2","1","0","2","0.349048449226394",2
"2","1","2","1","0","2","0.39882735807465",2
"0","1","2","1","0","2","0.380747975364757",2
"2","2","0","1","0","2","0.366985389976481",2
"0","2","0","1","0","2","0.327411378184915",2
"2","0","0","1","0","2","0.283064983487036",2
"0","0","0","1","0","2","0.23424683927358",2
"2","1","0","1","0","2","0.30397488074393",2
"0","1","0","1","0","2","0.272197572948972",2
"2","2","1","1","0","2","0.414076846055933",2
"0","2","1","1","0","2","0.379590076364744",2
"2","0","1","1","0","2","0.332336085830497",2
"0","0","1","1","0","2","0.295463881981954",2
"2","1","1","1","0","2","0.348285428288769",2
"0","1","1","1","0","2","0.32820441111943",2
"2","2","2","2","1","2","0.783548361128327",2
"0","2","2","2","1","2","0.498211350278817",2
"2","0","2","2","1","2","0.388594170268838",2
"0","0","2","2","1","2","0.372354007493737",2
"2","1","2","2","1","2","0.403035317055086",2
"0","1","2","2","1","2","0.407616358137451",2
"2","2","0","2","1","2","0.404941435655395",2
"0","2","0","2","1","2","0.366260228988239",2
"2","0","0","2","1","2","0.305777294189051",2
"0","0","0","2","1","2","0.261090909064679",2
"2","1","0","2","1","2","0.329052183647603",2
"0","1","0","2","1","2","0.305675423150094",2
"2","2","1","2","1","2","0.448357824216091",2
"0","2","1","2","1","2","0.420189060756104",2
"2","0","1","2","1","2","0.344640295159658",2
"0","0","1","2","1","2","0.320946217713272",2
"2","1","1","2","1","2","0.362948548766149",2
"0","1","1","2","1","2","0.35966746259773",2
"2","2","2","0","1","2","0.43887156936338",2
"0","2","2","0","1","2","0.404586520570092",2
"2","0","2","0","1","2","0.351519194691362",2
"0","0","2","0","1","2","0.318464150727093",2
"2","1","2","0","1","2","0.361814600588457",2
"0","1","2","0","1","2","0.336900071989369",2
"2","2","0","0","1","2","0.333640525968841",2
"0","2","0","0","1","2","0.293913226092111",2
"2","0","0","0","1","2","0.255278046997688",2
"0","0","0","0","1","2","0.208251007960442",2
"2","1","0","0","1","2","0.27820006882126",2
"0","1","0","0","1","2","0.237139204344937",2
"2","2","1","0","1","2","0.370922886265782",2
"0","2","1","0","1","2","0.339808280354011",2
"2","0","1","0","1","2","0.298594827411622",2
"0","0","1","0","1","2","0.26538239102473",2
"2","1","1","0","1","2","0.311143258634611",2
"0","1","1","0","1","2","0.286090448253555",2
"2","2","2","1","1","2","0.487801641592947",2
"0","2","2","1","1","2","0.468704941305104",2
"2","0","2","1","1","2","0.385986714513178",2
"0","0","2","1","1","2","0.364537176143464",2
"2","1","2","1","1","2","0.399948355822841",2
"0","1","2","1","1","2","0.396907143614203",2
"2","2","0","1","1","2","0.379088896424093",2
"0","2","0","1","1","2","0.359956093443099",2
"2","0","0","1","1","2","0.299328788862965",2
"0","0","0","1","1","2","0.268599942774033",2
"2","1","0","1","1","2","0.31921042786593",2
"0","1","0","1","1","2","0.308293792128458",2
"2","2","1","1","1","2","0.42274385617012",2
"0","2","1","1","1","2","0.406624445314525",2
"2","0","1","1","1","2","0.343063128892861",2
"0","0","1","1","1","2","0.323086259437543",2
"2","1","1","1","1","2","0.358262559425988",2
"0","1","1","1","1","2","0.356703918385141",2
"2","2","2","2","2","0","0.856644917046048",2
"0","2","2","2","2","0","0.801363319090018",2
"2","0","2","2","2","0","0.482158363121474",2
"0","0","2","2","2","0","0.439861683568293",2
"2","1","2","2","2","0","0.768022277810605",2
"0","1","2","2","2","0","0.493882999747577",2
"2","2","0","2","2","0","0.426914427253867",2
"0","2","0","2","2","0","0.387773455558102",2
"2","0","0","2","2","0","0.340864932492844",2
"0","0","0","2","2","0","0.294171927740987",2
"2","1","0","2","2","0","0.379899008754281",2
"0","1","0","2","2","0","0.356944338065908",2
"2","2","1","2","2","0","0.470763742162716",2
"0","2","1","2","2","0","0.439874851832053",2
"2","0","1","2","2","0","0.394735804728923",2
"0","0","1","2","2","0","0.364695733507627",2
"2","1","1","2","2","0","0.428307597431919",2
"0","1","1","2","2","0","0.421118844753648",2
"2","2","2","0","2","0","0.438511275586806",2
"0","2","2","0","2","0","0.395899137589458",2
"2","0","2","0","2","0","0.377095742813216",2
"0","0","2","0","2","0","0.328734126175113",2
"2","1","2","0","2","0","0.398694524458974",2
"0","1","2","0","2","0","0.364638123514626",2
"2","2","0","0","2","0","0.344844519810978",2
"0","2","0","0","2","0","0.312781158570798",2
"2","0","0","0","2","0","0.266411762456992",2
"0","0","0","0","2","0","0.224502318223338",2
"2","1","0","0","2","0","0.302097521212532",2
"0","1","0","0","2","0","0.272495270820689",2
"2","2","1","0","2","0","0.372976989930696",2
"0","2","1","0","2","0","0.346671781976846",2
"2","0","1","0","2","0","0.313115639414097",2
"0","0","1","0","2","0","0.280995761373308",2
"2","1","1","0","2","0","0.338764365729508",2
"0","1","1","0","2","0","0.320862857655643",2
"2","2","2","1","2","0","0.775976555243729",2
"0","2","2","1","2","0","0.479005629894203",2
"2","0","2","1","2","0","0.452364578922873",2
"0","0","2","1","2","0","0.407644658485833",2
"2","1","2","1","2","0","0.480988029364442",2
"0","1","2","1","2","0","0.457331913354779",2
"2","2","0","1","2","0","0.406682002866363",2
"0","2","0","1","2","0","0.390244295791668",2
"2","0","0","1","2","0","0.332854302261572",2
"0","0","0","1","2","0","0.306259152188278",2
"2","1","0","1","2","0","0.36829710973957",2
"0","1","0","1","2","0","0.363585513818733",2
"2","2","1","1","2","0","0.443992875502486",2
"0","2","1","1","2","0","0.426835496943234",2
"2","0","1","1","2","0","0.383604171017722",2
"0","0","1","1","2","0","0.362529578526869",2
"2","1","1","1","2","0","0.414048050129909",2
"0","1","1","1","2","0","0.413598726548091",2
"2","2","2","2","0","0","0.470720141203962",2
"0","2","2","2","0","0","0.422828740328402",2
"2","0","2","2","0","0","0.380177768621399",2
"0","0","2","2","0","0","0.33293887336949",2
"2","1","2","2","0","0","0.409195409927771",2
"0","1","2","2","0","0","0.384371966751464",2
"2","2","0","2","0","0","0.342433747094083",2
"0","2","0","2","0","0","0.263720810334596",2
"2","0","0","2","0","0","0.251373334640297",2
"0","0","0","2","0","0","0.16115043945904",2
"2","1","0","2","0","0","0.289121623756383",2
"0","1","0","2","0","0","0.220432642646512",2
"2","2","1","2","0","0","0.393170101060252",2
"0","2","1","2","0","0","0.33168061574725",2
"2","0","1","2","0","0","0.316383888822483",2
"0","0","1","2","0","0","0.256148042776792",2
"2","1","1","2","0","0","0.347423720816954",2
"0","1","1","2","0","0","0.308403307157537",2
"2","2","2","0","0","0","0.378376243534148",2
"0","2","2","0","0","0","0.320345872885513",2
"2","0","2","0","0","0","0.318095807881167",2
"0","0","2","0","0","0","0.256903762913466",2
"2","1","2","0","0","0","0.337588159969736",2
"0","1","2","0","0","0","0.285762391907548",2
"2","2","0","0","0","0","0.261975282843447",2
"0","2","0","0","0","0","0.188549873096911",2
"2","0","0","0","0","0","0.181973056113021",2
"0","0","0","0","0","0","0.0975264647867432",2
"2","1","0","0","0","0","0.209976337567626",2
"0","1","0","0","0","0","0.131326785193037",2
"2","2","1","0","0","0","0.31140528591045",2
"0","2","1","0","0","0","0.25201769727657",2
"2","0","1","0","0","0","0.253282297998197",2
"0","0","1","0","0","0","0.189315077437134",2
"2","1","1","0","0","0","0.271667757065973",2
"0","1","1","0","0","0","0.216604640842662",2
"2","2","2","1","0","0","0.436104193810777",2
"0","2","2","1","0","0","0.389791770099793",2
"2","0","2","1","0","0","0.368346085799431",2
"0","0","2","1","0","0","0.318724795476552",2
"2","1","2","1","0","0","0.398037804907447",2
"0","1","2","1","0","0","0.36757615430617",2
"2","2","0","1","0","0","0.330214877307917",2
"0","2","0","1","0","0","0.274221812419624",2
"2","0","0","1","0","0","0.252691508448511",2
"0","0","0","1","0","0","0.1831525925482",2
"2","1","0","1","0","0","0.287818626572968",2
"0","1","0","1","0","0","0.237310221754806",2
"2","2","1","1","0","0","0.375525630967524",2
"0","2","1","1","0","0","0.327734257582408",2
"2","0","1","1","0","0","0.314956495693426",2
"0","0","1","1","0","0","0.263832063823182",2
"2","1","1","1","0","0","0.344195121004278",2
"0","1","1","1","0","0","0.311721661067151",2
"2","2","2","2","1","0","0.477310605782283",2
"0","2","2","2","1","0","0.444578524016116",2
"2","0","2","2","1","0","0.386677802083845",2
"0","0","2","2","1","0","0.35271274358538",2
"2","1","2","2","1","0","0.416088126066589",2
"0","1","2","2","1","0","0.407464807943143",2
"2","2","0","2","1","0","0.36450501997749",2
"0","2","0","2","1","0","0.309834194191631",2
"2","0","0","2","1","0","0.275437964519049",2
"0","0","0","2","1","0","0.208893418750341",2
"2","1","0","2","1","0","0.314546019195886",2
"0","1","0","2","1","0","0.272019817219143",2
"2","2","1","2","1","0","0.410670067423035",2
"0","2","1","2","1","0","0.369394175022733",2
"2","0","1","2","1","0","0.333114301935488",2
"0","0","1","2","1","0","0.292488159176971",2
"2","1","1","2","1","0","0.365527811585762",2
"0","1","1","2","1","0","0.348610983169428",2
"2","2","2","0","1","0","0.386375522421897",2
"0","2","2","0","1","0","0.341715087111415",2
"2","0","2","0","1","0","0.327291499073464",2
"0","0","2","0","1","0","0.277679351719413",2
"2","1","2","0","1","0","0.347254896509584",2
"0","1","2","0","1","0","0.309806376906051",2
"2","2","0","0","1","0","0.294264684586127",2
"0","2","0","0","1","0","0.241858513056179",2
"2","0","0","0","1","0","0.216193257062299",2
"0","0","0","0","1","0","0.150586800305902",2
"2","1","0","0","1","0","0.247059523431704",2
"0","1","0","0","1","0","0.190572429956487",2
"2","2","1","0","1","0","0.333725417166409",2
"0","2","1","0","1","0","0.291763991519458",2
"2","0","1","0","1","0","0.275288215714257",2
"0","0","1","0","1","0","0.227472850326819",2
"2","1","1","0","1","0","0.296605962592572",2
"0","1","1","0","1","0","0.260516893962155",2
"2","2","2","1","1","0","0.443817078637249",2
"0","2","2","1","1","0","0.411399578713271",2
"2","0","2","1","1","0","0.376322807381352",2
"0","0","2","1","1","0","0.338446564339172",2
"2","1","2","1","1","0","0.406113906464543",2
"0","1","2","1","1","0","0.390274524471799",2
"2","2","0","1","1","0","0.354696584217986",2
"0","2","0","1","1","0","0.319786635331839",2
"2","0","0","1","1","0","0.279549388963351",2
"0","0","0","1","1","0","0.229799500142492",2
"2","1","0","1","1","0","0.31563066758652",2
"0","1","0","1","1","0","0.287812239262688",2
"2","2","1","1","1","0","0.395496241533408",2
"0","2","1","1","1","0","0.365046299230823",2
"2","0","1","1","1","0","0.33449450650438",2
"0","0","1","1","1","0","0.299598395508822",2
"2","1","1","1","1","0","0.365142237547398",2
"0","1","1","1","1","0","0.351453969704147",2
"2","2","2","2","2","2","0.757586383065213",1
"0","2","2","2","2","2","0.703917750776343",1
"2","0","2","2","2","2","0.62355297399412",1
"0","0","2","2","2","2","0.567613810506009",1
"2","1","2","2","2","2","0.639292168364368",1
"0","1","2","2","2","2","0.60088331373865",1
"2","2","0","2","2","2","0.544574078049738",1
"0","2","0","2","2","2","0.510602342446377",1
"2","0","0","2","2","2","0.444312595227895",1
"0","0","0","2","2","2","0.408967500597143",1
"2","1","0","2","2","2","0.4658270681179",1
"0","1","0","2","2","2","0.451972903484212",1
"2","2","1","2","2","2","0.603153503760484",1
"0","2","1","2","2","2","0.57538226805852",1
"2","0","1","2","2","2","0.501599226482597",1
"0","0","1","2","2","2","0.472197275798554",1
"2","1","1","2","2","2","0.519152770113441",1
"0","1","1","2","2","2","0.509909469045048",1
"2","2","2","0","2","2","0.598156857901439",1
"0","2","2","0","2","2","0.544812420972996",1
"2","0","2","0","2","2","0.506927842096194",1
"0","0","2","0","2","2","0.459140309813543",1
"2","1","2","0","2","2","0.521455859707769",1
"0","1","2","0","2","2","0.478894219868893",1
"2","2","0","0","2","2","0.445678321086016",1
"0","2","0","0","2","2","0.412553370509584",1
"2","0","0","0","2","2","0.368807051698689",1
"0","0","0","0","2","2","0.340839280073869",1
"2","1","0","0","2","2","0.392023103769953",1
"0","1","0","0","2","2","0.370902412568025",1
"2","2","1","0","2","2","0.487487280940113",1
"0","2","1","0","2","2","0.459723353364484",1
"2","0","1","0","2","2","0.416791573793255",1
"0","0","1","0","2","2","0.391860685917917",1
"2","1","1","0","2","2","0.430902956221838",1
"0","1","1","0","2","2","0.414657096270339",1
"2","2","2","1","2","2","0.683858626421284",1
"0","2","2","1","2","2","0.641274512483366",1
"2","0","2","1","2","2","0.582593765458562",1
"0","0","2","1","2","2","0.536719144158469",1
"2","1","2","1","2","2","0.598920030335084",1
"0","1","2","1","2","2","0.569621659877065",1
"2","2","0","1","2","2","0.49786899836851",1
"0","2","0","1","2","2","0.491391802553609",1
"2","0","0","1","2","2","0.410843849210026",1
"0","0","0","1","2","2","0.401376863349179",1
"2","1","0","1","2","2","0.429448392564672",1
"0","1","0","1","2","2","0.441804196597228",1
"2","2","1","1","2","2","0.556399079720588",1
"0","2","1","1","2","2","0.549844330583878",1
"2","0","1","1","2","2","0.472324379338795",1
"0","0","1","1","2","2","0.461243387030084",1
"2","1","1","1","2","2","0.488772638741195",1
"0","1","1","1","2","2","0.497263964750415",1
"2","2","2","2","0","2","0.629376270327599",1
"0","2","2","2","0","2","0.562770533321813",1
"2","0","2","2","0","2","0.499033267153115",1
"0","0","2","2","0","2","0.441469343907779",1
"2","1","2","2","0","2","0.50489042833376",1
"0","1","2","2","0","2","0.466261572726479",1
"2","2","0","2","0","2","0.480196149117431",1
"0","2","0","2","0","2","0.40646369754196",1
"2","0","0","2","0","2","0.37991516432294",1
"0","0","0","2","0","2","0.301639833409759",1
"2","1","0","2","0","2","0.402689777290773",1
"0","1","0","2","0","2","0.341964416146327",1
"2","2","1","2","0","2","0.53618693983787",1
"0","2","1","2","0","2","0.47073828033887",1
"2","0","1","2","0","2","0.436436776875821",1
"0","0","1","2","0","2","0.373655526337519",1
"2","1","1","2","0","2","0.450260637710316",1
"0","1","1","2","0","2","0.406414638282342",1
"2","2","2","0","0","2","0.538717793657655",1
"0","2","2","0","0","2","0.468361541664483",1
"2","0","2","0","0","2","0.444986087586499",1
"0","0","2","0","0","2","0.385933899154274",1
"2","1","2","0","0","2","0.459305046515825",1
"0","1","2","0","0","2","0.401826804553415",1
"2","2","0","0","0","2","0.399012221556759",1
"0","2","0","0","0","2","0.333483989756324",1
"2","0","0","0","0","2","0.316955321335118",1
"0","0","0","0","0","2","0.254636800099791",1
"2","1","0","0","0","2","0.34224709170159",1
"0","1","0","0","0","2","0.277949544733478",1
"2","2","1","0","0","2","0.449025355242839",1
"0","2","1","0","0","2","0.390343698108857",1
"2","0","1","0","0","2","0.374994712933879",1
"0","0","1","0","0","2","0.321095963827608",1
"2","1","1","0","0","2","0.389468066710373",1
"0","1","1","0","0","2","0.338025207871866",1
"2","2","2","1","0","2","0.587643591187225",1
"0","2","2","1","0","2","0.529239775318816",1
"2","0","2","1","0","2","0.486246112775112",1
"0","0","2","1","0","2","0.430365578187521",1
"2","1","2","1","0","2","0.497560008924442",1
"0","1","2","1","0","2","0.458222861617993",1
"2","2","0","1","0","2","0.449235643816741",1
"0","2","0","1","0","2","0.400338055497669",1
"2","0","0","1","0","2","0.362328015103796",1
"0","0","0","1","0","2","0.3075361490994",1
"2","1","0","1","0","2","0.384533740553358",1
"0","1","0","1","0","2","0.346434526564959",1
"2","2","1","1","0","2","0.505198890489545",1
"0","2","1","1","0","2","0.45809568146124",1
"2","0","1","1","0","2","0.422794358260064",1
"0","0","1","1","0","2","0.373339943483527",1
"2","1","1","1","0","2","0.438999851972243",1
"0","1","1","1","0","2","0.406785505813945",1
"2","2","2","2","1","2","0.627191770075664",1
"0","2","2","2","1","2","0.580267447788567",1
"2","0","2","2","1","2","0.496809236942355",1
"0","0","2","2","1","2","0.455226455670319",1
"2","1","2","2","1","2","0.502625960204965",1
"0","1","2","2","1","2","0.481273152445223",1
"2","2","0","2","1","2","0.482716109665124",1
"0","2","0","2","1","2","0.434050523990482",1
"2","0","0","2","1","2","0.386105647298743",1
"0","0","0","2","1","2","0.330204425554074",1
"2","1","0","2","1","2","0.40713106678254",1
"0","1","0","2","1","2","0.37287646510418",1
"2","2","1","2","1","2","0.536642963225241",1
"0","2","1","2","1","2","0.49432599863903",1
"2","0","1","2","1","2","0.43842685037841",1
"0","0","1","2","1","2","0.395407745799636",1
"2","1","1","2","1","2","0.450546683211274",1
"0","1","1","2","1","2","0.429302525717657",1
"2","2","2","0","1","2","0.534761004615887",1
"0","2","2","0","1","2","0.480862169052493",1
"2","0","2","0","1","2","0.443636084038344",1
"0","0","2","0","1","2","0.397157196297893",1
"2","1","2","0","1","2","0.45627677422498",1
"0","1","2","0","1","2","0.414183432011943",1
"2","2","0","0","1","2","0.410423118356662",1
"0","2","0","0","1","2","0.362645959319915",1
"2","0","0","0","1","2","0.335065755028738",1
"0","0","0","0","1","2","0.285079414280105",1
"2","1","0","0","1","2","0.358044783871604",1
"0","1","0","0","1","2","0.312688925379685",1
"2","2","1","0","1","2","0.454245456754815",1
"0","2","1","0","1","2","0.412268154509034",1
"2","0","1","0","1","2","0.38345404215612",1
"0","0","1","0","1","2","0.342239533678839",1
"2","1","1","0","1","2","0.396154296724674",1
"0","1","1","0","1","2","0.361991831922003",1
"2","2","2","1","1","2","0.586405828148693",1
"0","2","2","1","1","2","0.546216300709625",1
"2","0","2","1","1","2","0.486129437371122",1
"0","0","2","1","1","2","0.444706157879143",1
"2","1","2","1","1","2","0.496084442061156",1
"0","1","2","1","1","2","0.47274179136163",1
"2","2","0","1","1","2","0.455389153693597",1
"0","2","0","1","1","2","0.427028894853762",1
"2","0","0","1","1","2","0.37409800489507",1
"0","0","0","1","1","2","0.336235148464014",1
"2","1","0","1","1","2","0.393419449141299",1
"0","1","0","1","1","2","0.376579716806879",1
"2","2","1","1","1","2","0.50929274920598",1
"0","2","1","1","1","2","0.481102526118759",1
"2","0","1","1","1","2","0.429597529321365",1
"0","0","1","1","1","2","0.395695419808064",1
"2","1","1","1","1","2","0.443229599320411",1
"0","1","1","1","1","2","0.429591108671874",1
"2","2","2","2","2","0","0.657315727611384",1
"0","2","2","2","2","0","0.594847247878771",1
"2","0","2","2","2","0","0.560460540624186",1
"0","0","2","2","2","0","0.486549853408405",1
"2","1","2","2","2","0","0.588359945633431",1
"0","1","2","2","2","0","0.535510517359482",1
"2","2","0","2","2","0","0.49963278294899",1
"0","2","0","2","2","0","0.446191047897787",1
"2","0","0","2","2","0","0.411899976286259",1
"0","0","0","2","2","0","0.352230828681668",1
"2","1","0","2","2","0","0.450665185920958",1
"0","1","0","2","2","0","0.41508378972536",1
"2","2","1","2","2","0","0.549182556528938",1
"0","2","1","2","2","0","0.500854934670303",1
"2","0","1","2","2","0","0.470580443528827",1
"0","0","1","2","2","0","0.418418767299422",1
"2","1","1","2","2","0","0.502326141851777",1
"0","1","1","2","2","0","0.472693578154836",1
"2","2","2","0","2","0","0.515074348342342",1
"0","2","2","0","2","0","0.451373223751787",1
"2","0","2","0","2","0","0.451934582086266",1
"0","0","2","0","2","0","0.386481537341693",1
"2","1","2","0","2","0","0.476531618883877",1
"0","1","2","0","2","0","0.421247100880752",1
"2","2","0","0","2","0","0.410230951937591",1
"0","2","0","0","2","0","0.366964599416123",1
"2","0","0","0","2","0","0.34060135735891",1
"0","0","0","0","2","0","0.294533535501801",1
"2","1","0","0","2","0","0.377582527853421",1
"0","1","0","0","2","0","0.342844002891453",1
"2","2","1","0","2","0","0.444068896735462",1
"0","2","1","0","2","0","0.405713053048617",1
"2","0","1","0","2","0","0.390709214032683",1
"0","0","1","0","2","0","0.349512493650331",1
"2","1","1","0","2","0","0.417127030090969",1
"0","1","1","0","2","0","0.388945451626289",1
"2","2","2","1","2","0","0.5954506486651",1
"0","2","2","1","2","0","0.536095802816443",1
"2","0","2","1","2","0","0.526380899954767",1
"0","0","2","1","2","0","0.459667029178168",1
"2","1","2","1","2","0","0.555572628651998",1
"0","1","2","1","2","0","0.508883029034496",1
"2","2","0","1","2","0","0.474151547538245",1
"0","2","0","1","2","0","0.449682793517808",1
"2","0","0","1","2","0","0.400270271853515",1
"0","0","0","1","2","0","0.368461310972218",1
"2","1","0","1","2","0","0.436056969647137",1
"0","1","0","1","2","0","0.42893645109936",1
"2","2","1","1","2","0","0.518722380771347",1
"0","2","1","1","2","0","0.492677017565541",1
"2","0","1","1","2","0","0.456310526777662",1
"0","0","1","1","2","0","0.422980889642676",1
"2","1","1","1","2","0","0.487898680710843",1
"0","1","1","1","2","0","0.477308719986927",1
"2","2","2","2","0","0","0.566874309681231",1
"0","2","2","2","0","0","0.493272995789648",1
"2","0","2","2","0","0","0.475609130745941",1
"0","0","2","2","0","0","0.400307296800567",1
"2","1","2","2","0","0","0.499813006225587",1
"0","1","2","2","0","0","0.445123235443854",1
"2","2","0","2","0","0","0.4239760238475",1
"0","2","0","2","0","0","0.332057230614783",1
"2","0","0","2","0","0","0.331182681842226",1
"0","0","0","2","0","0","0.229046388313915",1
"2","1","0","2","0","0","0.370503260465281",1
